Instance;" ""JobAmount""";" ""MachineAmount""";" ""MinTaskAmount""";" ""MinTaskTime""";" ""MaxTaskTime""";Solver;" ""CoolingFactor""";" ""Iterations""";" ""Neighborhood""";" ""PriorityRule""";" ""RunTime""";" ""SeedValue""";Makespan
../../../Diagramms/Set4\instance3\file.txt;15;10;0;0;80;Simulated Annealing;0,9;1000;N5;LTT;00:00:01.2347705;1350986315;1341
../../../Diagramms/Set4\instance4\file.txt;15;10;0;0;80;Simulated Annealing;0,9;1000;N5;LTT;00:00:01.1618900;1811086919;1334
../../../Diagramms/Set5\instance0\file.txt;10;15;0;0;80;Simulated Annealing;0,9;1000;N5;LTT;00:00:01.3448700;1344725354;1172
../../../Diagramms/Set5\instance1\file.txt;10;15;0;0;78;Simulated Annealing;0,9;1000;N5;LTT;00:00:01.3896487;1160566710;1189
../../../Diagramms/Set5\instance2\file.txt;10;15;0;0;80;Simulated Annealing;0,9;1000;N5;LTT;00:00:01.3459591;501122281;1229
../../../Diagramms/Set5\instance3\file.txt;10;15;0;0;80;Simulated Annealing;0,9;1000;N5;LTT;00:00:01.3846553;1377150118;1157
../../../Diagramms/Set5\instance4\file.txt;10;15;0;0;80;Simulated Annealing;0,9;1000;N5;LTT;00:00:01.3522957;650934145;1307
../../../Diagramms/Set6\instance0\file.txt;15;15;0;0;80;Simulated Annealing;0,9;1000;N5;LTT;00:00:01.9117882;1307095566;1554
../../../Diagramms/Set6\instance1\file.txt;15;15;0;0;80;Simulated Annealing;0,9;1000;N5;LTT;00:00:02.0199129;634809851;1515
../../../Diagramms/Set6\instance2\file.txt;15;15;0;0;80;Simulated Annealing;0,9;1000;N5;LTT;00:00:01.9929569;436309024;1501
../../../Diagramms/Set6\instance3\file.txt;15;15;0;0;80;Simulated Annealing;0,9;1000;N5;LTT;00:00:01.8537569;1022694454;1430
../../../Diagramms/Set6\instance4\file.txt;15;15;0;0;80;Simulated Annealing;0,9;1000;N5;LTT;00:00:02.0092169;1807238022;1492
../../../Diagramms/Set7\instance0\file.txt;20;20;0;0;80;Simulated Annealing;0,9;1000;N5;LTT;00:00:03.4608395;1514180427;2064
../../../Diagramms/Set7\instance1\file.txt;20;20;0;0;80;Simulated Annealing;0,9;1000;N5;LTT;00:00:03.6808739;1233877575;2177
../../../Diagramms/Set7\instance2\file.txt;20;20;0;0;80;Simulated Annealing;0,9;1000;N5;LTT;00:00:03.4117778;660077604;2136
../../../Diagramms/Set7\instance3\file.txt;20;20;0;0;80;Simulated Annealing;0,9;1000;N5;LTT;00:00:03.4625774;212072120;1972
../../../Diagramms/Set7\instance4\file.txt;20;20;0;0;80;Simulated Annealing;0,9;1000;N5;LTT;00:00:03.5989699;1483571192;2069
../../../Diagramms/Set8\instance0\file.txt;20;25;0;0;80;Simulated Annealing;0,9;1000;N5;LTT;00:00:04.8401197;604229133;2474
../../../Diagramms/Set8\instance1\file.txt;20;25;0;0;80;Simulated Annealing;0,9;1000;N5;LTT;00:00:04.6936513;1104231597;2579
../../../Diagramms/Set8\instance2\file.txt;20;25;0;0;80;Simulated Annealing;0,9;1000;N5;LTT;00:00:04.7862592;884815088;2538
../../../Diagramms/Set8\instance3\file.txt;20;25;0;0;80;Simulated Annealing;0,9;1000;N5;LTT;00:00:04.7298838;683145061;2483
../../../Diagramms/Set8\instance4\file.txt;20;25;0;0;80;Simulated Annealing;0,9;1000;N5;LTT;00:00:04.8307077;1332891716;2450
../../../Diagramms/Set9\instance0\file.txt;25;20;0;0;80;Simulated Annealing;0,9;1000;N5;LTT;00:00:04.1960572;432474782;2454
../../../Diagramms/Set9\instance1\file.txt;25;20;0;0;80;Simulated Annealing;0,9;1000;N5;LTT;00:00:04.5200047;1761680519;2599
../../../Diagramms/Set9\instance2\file.txt;25;20;0;0;80;Simulated Annealing;0,9;1000;N5;LTT;00:00:04.3603988;892384457;2493
../../../Diagramms/Set9\instance3\file.txt;25;20;0;0;80;Simulated Annealing;0,9;1000;N5;LTT;00:00:04.3954661;434880142;2424
../../../Diagramms/Set9\instance4\file.txt;25;20;0;0;80;Simulated Annealing;0,9;1000;N5;LTT;00:00:04.3211579;2143282121;2446
../../../Diagramms/Set1\instance0\file.txt;5;5;0;0;77;Simulated Annealing;0,9;2500;N5;LTT;00:00:00.6713591;1222961308;464
../../../Diagramms/Set1\instance1\file.txt;5;5;0;0;79;Simulated Annealing;0,9;2500;N5;LTT;00:00:00.7397666;589238883;469
../../../Diagramms/Set1\instance2\file.txt;5;5;0;0;80;Simulated Annealing;0,9;2500;N5;LTT;00:00:00.5691213;1990703244;431
../../../Diagramms/Set1\instance3\file.txt;5;5;0;0;68;Simulated Annealing;0,9;2500;N5;LTT;00:00:00.7390387;362387973;484
../../../Diagramms/Set1\instance4\file.txt;5;5;0;0;80;Simulated Annealing;0,9;2500;N5;LTT;00:00:00.5586066;1091610478;320
../../../Diagramms/Set10\instance0\file.txt;30;20;0;0;80;Simulated Annealing;0,9;2500;N5;LTT;00:00:12.7724483;1606697302;2758
../../../Diagramms/Set10\instance1\file.txt;30;20;0;0;80;Simulated Annealing;0,9;2500;N5;LTT;00:00:12.5979465;522489005;2830
../../../Diagramms/Set10\instance2\file.txt;30;20;0;0;80;Simulated Annealing;0,9;2500;N5;LTT;00:00:12.6033872;586245683;2832
../../../Diagramms/Set10\instance3\file.txt;30;20;0;0;80;Simulated Annealing;0,9;2500;N5;LTT;00:00:13.1805742;854429577;2676
../../../Diagramms/Set10\instance4\file.txt;30;20;0;0;80;Simulated Annealing;0,9;2500;N5;LTT;00:00:13.3506286;368082108;2847
../../../Diagramms/Set2\instance0\file.txt;10;5;0;0;80;Simulated Annealing;0,9;2500;N5;LTT;00:00:01.1367523;1178429938;840
../../../Diagramms/Set2\instance1\file.txt;10;5;0;0;79;Simulated Annealing;0,9;2500;N5;LTT;00:00:01.0879890;1776344198;804
../../../Diagramms/Set2\instance2\file.txt;10;5;0;0;76;Simulated Annealing;0,9;2500;N5;LTT;00:00:01.0875946;976901416;738
../../../Diagramms/Set2\instance3\file.txt;10;5;0;0;79;Simulated Annealing;0,9;2500;N5;LTT;00:00:01.2258585;234839912;845
../../../Diagramms/Set2\instance4\file.txt;10;5;0;0;79;Simulated Annealing;0,9;2500;N5;LTT;00:00:01.0968506;1906150239;756
../../../Diagramms/Set3\instance0\file.txt;10;10;0;0;80;Simulated Annealing;0,9;2500;N5;LTT;00:00:02.0943251;11099598;893
../../../Diagramms/Set3\instance1\file.txt;10;10;0;0;80;Simulated Annealing;0,9;2500;N5;LTT;00:00:02.0470925;1592024306;824
../../../Diagramms/Set3\instance2\file.txt;10;10;0;0;80;Simulated Annealing;0,9;2500;N5;LTT;00:00:01.7363027;1322277942;890
../../../Diagramms/Set3\instance3\file.txt;10;10;0;0;77;Simulated Annealing;0,9;2500;N5;LTT;00:00:02.0000807;1122089652;914
../../../Diagramms/Set3\instance4\file.txt;10;10;0;0;80;Simulated Annealing;0,9;2500;N5;LTT;00:00:02.3308761;1330594657;1019
../../../Diagramms/Set4\instance0\file.txt;15;10;0;0;80;Simulated Annealing;0,9;2500;N5;LTT;00:00:02.9089898;462878924;1268
../../../Diagramms/Set4\instance1\file.txt;15;10;0;0;80;Simulated Annealing;0,9;2500;N5;LTT;00:00:02.8148905;1467520104;1316
../../../Diagramms/Set4\instance2\file.txt;15;10;0;0;80;Simulated Annealing;0,9;2500;N5;LTT;00:00:02.7664602;1881640658;1361
../../../Diagramms/Set4\instance3\file.txt;15;10;0;0;80;Simulated Annealing;0,9;2500;N5;LTT;00:00:03.1215425;1355723664;1340
../../../Diagramms/Set4\instance4\file.txt;15;10;0;0;80;Simulated Annealing;0,9;2500;N5;LTT;00:00:02.8238080;279803513;1232
../../../Diagramms/Set5\instance0\file.txt;10;15;0;0;80;Simulated Annealing;0,9;2500;N5;LTT;00:00:03.3723906;1282151862;1152
../../../Diagramms/Set5\instance1\file.txt;10;15;0;0;78;Simulated Annealing;0,9;2500;N5;LTT;00:00:03.4822700;233414054;1207
../../../Diagramms/Set5\instance2\file.txt;10;15;0;0;80;Simulated Annealing;0,9;2500;N5;LTT;00:00:03.3736369;268430367;1250
../../../Diagramms/Set5\instance3\file.txt;10;15;0;0;80;Simulated Annealing;0,9;2500;N5;LTT;00:00:03.4137396;654187824;1170
../../../Diagramms/Set5\instance4\file.txt;10;15;0;0;80;Simulated Annealing;0,9;2500;N5;LTT;00:00:03.4014880;282603282;1303
../../../Diagramms/Set6\instance1\file.txt;15;15;0;0;80;Simulated Annealing;0,9;2500;N5;LTT;00:00:04.9142274;927471734;1527
../../../Diagramms/Set6\instance2\file.txt;15;15;0;0;80;Simulated Annealing;0,9;2500;N5;LTT;00:00:05.0506811;288168727;1517
../../../Diagramms/Set6\instance3\file.txt;15;15;0;0;80;Simulated Annealing;0,9;2500;N5;LTT;00:00:04.5919702;716234982;1489
../../../Diagramms/Set6\instance4\file.txt;15;15;0;0;80;Simulated Annealing;0,9;2500;N5;LTT;00:00:05.0540862;1832337290;1514
../../../Diagramms/Set7\instance0\file.txt;20;20;0;0;80;Simulated Annealing;0,9;2500;N5;LTT;00:00:08.6251683;1657996071;2059
../../../Diagramms/Set7\instance1\file.txt;20;20;0;0;80;Simulated Annealing;0,9;2500;N5;LTT;00:00:09.1751588;212658946;2067
../../../Diagramms/Set7\instance2\file.txt;20;20;0;0;80;Simulated Annealing;0,9;2500;N5;LTT;00:00:08.5563382;457298757;2063
../../../Diagramms/Set7\instance3\file.txt;20;20;0;0;80;Simulated Annealing;0,9;2500;N5;LTT;00:00:08.7733449;655543376;1993
../../../Diagramms/Set7\instance4\file.txt;20;20;0;0;80;Simulated Annealing;0,9;2500;N5;LTT;00:00:08.8223282;331297404;2002
../../../Diagramms/Set8\instance0\file.txt;20;25;0;0;80;Simulated Annealing;0,9;2500;N5;LTT;00:00:11.5060928;722820575;2410
../../../Diagramms/Set8\instance1\file.txt;20;25;0;0;80;Simulated Annealing;0,9;2500;N5;LTT;00:00:11.8096821;567441711;2410
../../../Diagramms/Set8\instance2\file.txt;20;25;0;0;80;Simulated Annealing;0,9;2500;N5;LTT;00:00:11.3435199;1297494366;2445
../../../Diagramms/Set8\instance3\file.txt;20;25;0;0;80;Simulated Annealing;0,9;2500;N5;LTT;00:00:11.7024140;703954416;2448
../../../Diagramms/Set8\instance4\file.txt;20;25;0;0;80;Simulated Annealing;0,9;2500;N5;LTT;00:00:11.8625981;197562606;2415
../../../Diagramms/Set9\instance0\file.txt;25;20;0;0;80;Simulated Annealing;0,9;2500;N5;LTT;00:00:10.1962195;1949219851;2358
../../../Diagramms/Set9\instance1\file.txt;25;20;0;0;80;Simulated Annealing;0,9;2500;N5;LTT;00:00:11.2908222;382422118;2500
../../../Diagramms/Set9\instance2\file.txt;25;20;0;0;80;Simulated Annealing;0,9;2500;N5;LTT;00:00:10.8450640;55157393;2402
../../../Diagramms/Set9\instance3\file.txt;25;20;0;0;80;Simulated Annealing;0,9;2500;N5;LTT;00:00:11.2631060;1076861903;2296
../../../Diagramms/Set9\instance4\file.txt;25;20;0;0;80;Simulated Annealing;0,9;2500;N5;LTT;00:00:11.1098764;708025162;2404
../../../Diagramms/Set1\instance0\file.txt;5;5;0;0;77;Simulated Annealing;0,9;5000;N5;LTT;00:00:01.2606331;1134364812;464
../../../Diagramms/Set1\instance1\file.txt;5;5;0;0;79;Simulated Annealing;0,9;5000;N5;LTT;00:00:01.4288187;1215396837;469
../../../Diagramms/Set1\instance2\file.txt;5;5;0;0;80;Simulated Annealing;0,9;5000;N5;LTT;00:00:01.0806545;284665316;428
../../../Diagramms/Set1\instance3\file.txt;5;5;0;0;68;Simulated Annealing;0,9;5000;N5;LTT;00:00:01.3963319;826919405;496
../../../Diagramms/Set1\instance4\file.txt;5;5;0;0;80;Simulated Annealing;0,9;5000;N5;LTT;00:00:01.0905999;249081913;320
../../../Diagramms/Set10\instance0\file.txt;30;20;0;0;80;Simulated Annealing;0,9;5000;N5;LTT;00:00:25.4971959;76514213;2730
../../../Diagramms/Set10\instance1\file.txt;30;20;0;0;80;Simulated Annealing;0,9;5000;N5;LTT;00:00:25.2527976;1500111838;2874
../../../Diagramms/Set10\instance2\file.txt;30;20;0;0;80;Simulated Annealing;0,9;5000;N5;LTT;00:00:25.4226707;594322931;2635
../../../Diagramms/Set10\instance3\file.txt;30;20;0;0;80;Simulated Annealing;0,9;5000;N5;LTT;00:00:24.7744956;655470939;2710
../../../Diagramms/Set10\instance4\file.txt;30;20;0;0;80;Simulated Annealing;0,9;5000;N5;LTT;00:00:25.4551989;590768184;2844
../../../Diagramms/Set2\instance0\file.txt;10;5;0;0;80;Simulated Annealing;0,9;5000;N5;LTT;00:00:02.0920103;1737014379;841
../../../Diagramms/Set2\instance1\file.txt;10;5;0;0;79;Simulated Annealing;0,9;5000;N5;LTT;00:00:01.9054922;1771701070;804
../../../Diagramms/Set2\instance2\file.txt;10;5;0;0;76;Simulated Annealing;0,9;5000;N5;LTT;00:00:01.9693599;867762312;674
../../../Diagramms/Set2\instance3\file.txt;10;5;0;0;79;Simulated Annealing;0,9;5000;N5;LTT;00:00:02.1790156;808419173;873
../../../Diagramms/Set2\instance4\file.txt;10;5;0;0;79;Simulated Annealing;0,9;5000;N5;LTT;00:00:02.0140563;579455204;736
../../../Diagramms/Set3\instance0\file.txt;10;10;0;0;80;Simulated Annealing;0,9;5000;N5;LTT;00:00:04.1834863;1511624518;855
../../../Diagramms/Set3\instance1\file.txt;10;10;0;0;80;Simulated Annealing;0,9;5000;N5;LTT;00:00:03.9274180;1065023032;955
../../../Diagramms/Set3\instance2\file.txt;10;10;0;0;80;Simulated Annealing;0,9;5000;N5;LTT;00:00:03.3302901;498389020;883
../../../Diagramms/Set3\instance3\file.txt;10;10;0;0;77;Simulated Annealing;0,9;5000;N5;LTT;00:00:03.9018664;920099491;893
../../../Diagramms/Set3\instance4\file.txt;10;10;0;0;80;Simulated Annealing;0,9;5000;N5;LTT;00:00:04.1530302;131368976;1022
../../../Diagramms/Set4\instance0\file.txt;15;10;0;0;80;Simulated Annealing;0,9;5000;N5;LTT;00:00:05.4245080;809240274;1294
../../../Diagramms/Set4\instance1\file.txt;15;10;0;0;80;Simulated Annealing;0,9;5000;N5;LTT;00:00:05.6259338;2044403728;1318
../../../Diagramms/Set4\instance2\file.txt;15;10;0;0;80;Simulated Annealing;0,9;5000;N5;LTT;00:00:05.8963617;332517032;1390
../../../Diagramms/Set4\instance3\file.txt;15;10;0;0;80;Simulated Annealing;0,9;5000;N5;LTT;00:00:06.0535920;59458272;1409
../../../Diagramms/Set4\instance4\file.txt;15;10;0;0;80;Simulated Annealing;0,9;5000;N5;LTT;00:00:05.6488867;731255321;1299
../../../Diagramms/Set5\instance0\file.txt;10;15;0;0;80;Simulated Annealing;0,9;5000;N5;LTT;00:00:06.5554428;1378418307;1167
../../../Diagramms/Set5\instance1\file.txt;10;15;0;0;78;Simulated Annealing;0,9;5000;N5;LTT;00:00:06.8259839;1828010318;1172
../../../Diagramms/Set5\instance2\file.txt;10;15;0;0;80;Simulated Annealing;0,9;5000;N5;LTT;00:00:06.9877488;669796169;1231
../../../Diagramms/Set5\instance3\file.txt;10;15;0;0;80;Simulated Annealing;0,9;5000;N5;LTT;00:00:06.5580240;1563429201;1157
../../../Diagramms/Set5\instance4\file.txt;10;15;0;0;80;Simulated Annealing;0,9;5000;N5;LTT;00:00:06.5398370;316383924;1241
../../../Diagramms/Set6\instance0\file.txt;15;15;0;0;80;Simulated Annealing;0,9;5000;N5;LTT;00:00:09.5073728;1089100394;1528
../../../Diagramms/Set6\instance1\file.txt;15;15;0;0;80;Simulated Annealing;0,9;5000;N5;LTT;00:00:10.1471650;1448945135;1490
../../../Diagramms/Set6\instance2\file.txt;15;15;0;0;80;Simulated Annealing;0,9;5000;N5;LTT;00:00:09.4665077;1053920325;1466
../../../Diagramms/Set6\instance3\file.txt;15;15;0;0;80;Simulated Annealing;0,9;5000;N5;LTT;00:00:08.7535852;1516620283;1481
../../../Diagramms/Set6\instance4\file.txt;15;15;0;0;80;Simulated Annealing;0,9;5000;N5;LTT;00:00:09.8258832;790281851;1515
../../../Diagramms/Set7\instance0\file.txt;20;20;0;0;80;Simulated Annealing;0,9;5000;N5;LTT;00:00:16.4521127;311025912;1998
../../../Diagramms/Set7\instance1\file.txt;20;20;0;0;80;Simulated Annealing;0,9;5000;N5;LTT;00:00:18.0507486;15790791;2022
../../../Diagramms/Set7\instance2\file.txt;20;20;0;0;80;Simulated Annealing;0,9;5000;N5;LTT;00:00:17.1020215;1349016446;2039
../../../Diagramms/Set7\instance3\file.txt;20;20;0;0;80;Simulated Annealing;0,9;5000;N5;LTT;00:00:17.0062077;1003259267;1925
../../../Diagramms/Set7\instance4\file.txt;20;20;0;0;80;Simulated Annealing;0,9;5000;N5;LTT;00:00:17.2002038;816100992;1964
../../../Diagramms/Set8\instance0\file.txt;20;25;0;0;80;Simulated Annealing;0,9;5000;N5;LTT;00:00:23.4761442;1097217360;2371
../../../Diagramms/Set8\instance1\file.txt;20;25;0;0;80;Simulated Annealing;0,9;5000;N5;LTT;00:00:23.2168690;243234580;2442
../../../Diagramms/Set8\instance2\file.txt;20;25;0;0;80;Simulated Annealing;0,9;5000;N5;LTT;00:00:24.4157724;1959269632;2430
../../../Diagramms/Set8\instance3\file.txt;20;25;0;0;80;Simulated Annealing;0,9;5000;N5;LTT;00:00:23.6708637;1251307187;2409
../../../Diagramms/Set8\instance4\file.txt;20;25;0;0;80;Simulated Annealing;0,9;5000;N5;LTT;00:00:23.4198178;105476536;2341
../../../Diagramms/Set9\instance0\file.txt;25;20;0;0;80;Simulated Annealing;0,9;5000;N5;LTT;00:00:20.5750155;196883650;2417
../../../Diagramms/Set9\instance1\file.txt;25;20;0;0;80;Simulated Annealing;0,9;5000;N5;LTT;00:00:22.6003847;1357776596;2444
../../../Diagramms/Set9\instance2\file.txt;25;20;0;0;80;Simulated Annealing;0,9;5000;N5;LTT;00:00:21.1878617;110012000;2387
../../../Diagramms/Set9\instance3\file.txt;25;20;0;0;80;Simulated Annealing;0,9;5000;N5;LTT;00:00:20.9219242;1881487457;2324
../../../Diagramms/Set9\instance4\file.txt;25;20;0;0;80;Simulated Annealing;0,9;5000;N5;LTT;00:00:20.9273854;1779318571;2427
../../../Diagramms/Set1\instance0\file.txt;5;5;0;0;77;Simulated Annealing;0,99;1000;N5;LTT;00:00:02.5518304;418407866;464
../../../Diagramms/Set1\instance1\file.txt;5;5;0;0;79;Simulated Annealing;0,99;1000;N5;LTT;00:00:02.8720057;1599336350;469
../../../Diagramms/Set1\instance2\file.txt;5;5;0;0;80;Simulated Annealing;0,99;1000;N5;LTT;00:00:02.3057041;1633413942;428
../../../Diagramms/Set1\instance3\file.txt;5;5;0;0;68;Simulated Annealing;0,99;1000;N5;LTT;00:00:02.8210228;2120156440;496
../../../Diagramms/Set1\instance4\file.txt;5;5;0;0;80;Simulated Annealing;0,99;1000;N5;LTT;00:00:02.1750340;1588565243;320
../../../Diagramms/Set10\instance0\file.txt;30;20;0;0;80;Simulated Annealing;0,99;1000;N5;LTT;00:00:52.7538749;604036952;2698
../../../Diagramms/Set10\instance1\file.txt;30;20;0;0;80;Simulated Annealing;0,99;1000;N5;LTT;00:00:53.9914797;917243051;2933
../../../Diagramms/Set10\instance2\file.txt;30;20;0;0;80;Simulated Annealing;0,99;1000;N5;LTT;00:00:53.2497172;1971793612;2675
../../../Diagramms/Set10\instance3\file.txt;30;20;0;0;80;Simulated Annealing;0,99;1000;N5;LTT;00:00:53.7374560;1127834062;2641
../../../Diagramms/Set10\instance4\file.txt;30;20;0;0;80;Simulated Annealing;0,99;1000;N5;LTT;00:00:53.4509120;1841196972;2851
../../../Diagramms/Set2\instance0\file.txt;10;5;0;0;80;Simulated Annealing;0,99;1000;N5;LTT;00:00:04.4029539;1511109817;829
../../../Diagramms/Set2\instance1\file.txt;10;5;0;0;79;Simulated Annealing;0,99;1000;N5;LTT;00:00:04.0744478;742828560;804
../../../Diagramms/Set2\instance2\file.txt;10;5;0;0;76;Simulated Annealing;0,99;1000;N5;LTT;00:00:04.0737485;1422683479;738
../../../Diagramms/Set2\instance3\file.txt;10;5;0;0;79;Simulated Annealing;0,99;1000;N5;LTT;00:00:04.5261444;28294401;809
../../../Diagramms/Set2\instance4\file.txt;10;5;0;0;79;Simulated Annealing;0,99;1000;N5;LTT;00:00:04.1577130;1384031507;740
../../../Diagramms/Set3\instance0\file.txt;10;10;0;0;80;Simulated Annealing;0,99;1000;N5;LTT;00:00:09.2664410;1967035050;855
../../../Diagramms/Set3\instance1\file.txt;10;10;0;0;80;Simulated Annealing;0,99;1000;N5;LTT;00:00:07.8849115;1604695330;824
../../../Diagramms/Set3\instance2\file.txt;10;10;0;0;80;Simulated Annealing;0,99;1000;N5;LTT;00:00:06.9482771;1972357165;952
../../../Diagramms/Set3\instance3\file.txt;10;10;0;0;77;Simulated Annealing;0,99;1000;N5;LTT;00:00:07.9992843;1759702696;887
../../../Diagramms/Set3\instance4\file.txt;10;10;0;0;80;Simulated Annealing;0,99;1000;N5;LTT;00:00:08.7934869;1451111371;1075
../../../Diagramms/Set4\instance0\file.txt;15;10;0;0;80;Simulated Annealing;0,99;1000;N5;LTT;00:00:11.9054426;1133125525;1308
../../../Diagramms/Set4\instance1\file.txt;15;10;0;0;80;Simulated Annealing;0,99;1000;N5;LTT;00:00:12.2432500;488219445;1232
../../../Diagramms/Set4\instance2\file.txt;15;10;0;0;80;Simulated Annealing;0,99;1000;N5;LTT;00:00:11.8434506;959270029;1298
../../../Diagramms/Set4\instance3\file.txt;15;10;0;0;80;Simulated Annealing;0,99;1000;N5;LTT;00:00:13.0368500;1148985110;1422
../../../Diagramms/Set4\instance4\file.txt;15;10;0;0;80;Simulated Annealing;0,99;1000;N5;LTT;00:00:11.7770296;1360325382;1229
../../../Diagramms/Set5\instance0\file.txt;10;15;0;0;80;Simulated Annealing;0,99;1000;N5;LTT;00:00:14.2321302;694821349;1169
../../../Diagramms/Set5\instance1\file.txt;10;15;0;0;78;Simulated Annealing;0,99;1000;N5;LTT;00:00:14.3005437;1834356617;1172
../../../Diagramms/Set5\instance2\file.txt;10;15;0;0;80;Simulated Annealing;0,99;1000;N5;LTT;00:00:14.6506762;1094540255;1222
../../../Diagramms/Set5\instance3\file.txt;10;15;0;0;80;Simulated Annealing;0,99;1000;N5;LTT;00:00:14.4815185;461586884;1157
../../../Diagramms/Set5\instance4\file.txt;10;15;0;0;80;Simulated Annealing;0,99;1000;N5;LTT;00:00:14.5294576;1181284904;1221
../../../Diagramms/Set6\instance0\file.txt;15;15;0;0;80;Simulated Annealing;0,99;1000;N5;LTT;00:00:19.9003864;382621839;1539
../../../Diagramms/Set6\instance1\file.txt;15;15;0;0;80;Simulated Annealing;0,99;1000;N5;LTT;00:00:20.0751517;1957372461;1560
../../../Diagramms/Set6\instance2\file.txt;15;15;0;0;80;Simulated Annealing;0,99;1000;N5;LTT;00:00:20.0257199;601535703;1459
../../../Diagramms/Set6\instance3\file.txt;15;15;0;0;80;Simulated Annealing;0,99;1000;N5;LTT;00:00:18.4449620;1207232928;1480
../../../Diagramms/Set6\instance4\file.txt;15;15;0;0;80;Simulated Annealing;0,99;1000;N5;LTT;00:00:20.7441095;753433074;1476
../../../Diagramms/Set7\instance0\file.txt;20;20;0;0;80;Simulated Annealing;0,99;1000;N5;LTT;00:00:34.1517689;1909702399;1994
../../../Diagramms/Set7\instance1\file.txt;20;20;0;0;80;Simulated Annealing;0,99;1000;N5;LTT;00:00:38.3710199;347462689;2070
../../../Diagramms/Set7\instance2\file.txt;20;20;0;0;80;Simulated Annealing;0,99;1000;N5;LTT;00:00:35.1163016;1600090659;2018
../../../Diagramms/Set7\instance3\file.txt;20;20;0;0;80;Simulated Annealing;0,99;1000;N5;LTT;00:00:36.1187781;1120528676;1944
../../../Diagramms/Set7\instance4\file.txt;20;20;0;0;80;Simulated Annealing;0,99;1000;N5;LTT;00:00:34.1770369;179442073;2001
../../../Diagramms/Set8\instance0\file.txt;20;25;0;0;80;Simulated Annealing;0,99;1000;N5;LTT;00:00:46.7757821;1793683169;2367
../../../Diagramms/Set8\instance1\file.txt;20;25;0;0;80;Simulated Annealing;0,99;1000;N5;LTT;00:00:47.5569487;1111176463;2396
../../../Diagramms/Set8\instance2\file.txt;20;25;0;0;80;Simulated Annealing;0,99;1000;N5;LTT;00:00:48.4516466;678253996;2388
../../../Diagramms/Set8\instance3\file.txt;20;25;0;0;80;Simulated Annealing;0,99;1000;N5;LTT;00:00:47.8419823;1974724607;2437
../../../Diagramms/Set8\instance4\file.txt;20;25;0;0;80;Simulated Annealing;0,99;1000;N5;LTT;00:00:48.8397850;305971716;2361
../../../Diagramms/Set9\instance0\file.txt;25;20;0;0;80;Simulated Annealing;0,99;1000;N5;LTT;00:00:43.4586513;2021272785;2430
../../../Diagramms/Set9\instance1\file.txt;25;20;0;0;80;Simulated Annealing;0,99;1000;N5;LTT;00:00:46.0436340;1491701619;2406
../../../Diagramms/Set9\instance2\file.txt;25;20;0;0;80;Simulated Annealing;0,99;1000;N5;LTT;00:00:45.7921953;214283558;2292
../../../Diagramms/Set9\instance3\file.txt;25;20;0;0;80;Simulated Annealing;0,99;1000;N5;LTT;00:00:43.8520779;1212191577;2287
../../../Diagramms/Set9\instance4\file.txt;25;20;0;0;80;Simulated Annealing;0,99;1000;N5;LTT;00:00:42.4673138;361357353;2415
../../../Diagramms/Set1\instance0\file.txt;5;5;0;0;77;Simulated Annealing;0,99;2500;N5;LTT;00:00:06.0603536;364286475;464
../../../Diagramms/Set1\instance1\file.txt;5;5;0;0;79;Simulated Annealing;0,99;2500;N5;LTT;00:00:07.0975402;2069563122;469
../../../Diagramms/Set1\instance2\file.txt;5;5;0;0;80;Simulated Annealing;0,99;2500;N5;LTT;00:00:05.2945940;1865014204;409
../../../Diagramms/Set1\instance3\file.txt;5;5;0;0;68;Simulated Annealing;0,99;2500;N5;LTT;00:00:07.0196044;399448896;496
../../../Diagramms/Set1\instance4\file.txt;5;5;0;0;80;Simulated Annealing;0,99;2500;N5;LTT;00:00:05.3814676;659008404;320
../../../Diagramms/Set10\instance0\file.txt;30;20;0;0;80;Simulated Annealing;0,99;2500;N5;LTT;00:02:07.4758059;670076088;2730
../../../Diagramms/Set10\instance1\file.txt;30;20;0;0;80;Simulated Annealing;0,99;2500;N5;LTT;00:02:06.5119931;1582527204;2852
../../../Diagramms/Set10\instance2\file.txt;30;20;0;0;80;Simulated Annealing;0,99;2500;N5;LTT;00:02:11.3754215;758685821;2582
../../../Diagramms/Set10\instance3\file.txt;30;20;0;0;80;Simulated Annealing;0,99;2500;N5;LTT;00:02:06.6785418;1620013469;2690
../../../Diagramms/Set10\instance4\file.txt;30;20;0;0;80;Simulated Annealing;0,99;2500;N5;LTT;00:02:11.5484554;106179728;2807
../../../Diagramms/Set2\instance0\file.txt;10;5;0;0;80;Simulated Annealing;0,99;2500;N5;LTT;00:00:11.1222395;1081179663;829
../../../Diagramms/Set2\instance1\file.txt;10;5;0;0;79;Simulated Annealing;0,99;2500;N5;LTT;00:00:10.0093348;1839554057;804
../../../Diagramms/Set2\instance2\file.txt;10;5;0;0;76;Simulated Annealing;0,99;2500;N5;LTT;00:00:10.2492565;2081538621;738
../../../Diagramms/Set2\instance3\file.txt;10;5;0;0;79;Simulated Annealing;0,99;2500;N5;LTT;00:00:11.5195878;1018220905;836
../../../Diagramms/Set2\instance4\file.txt;10;5;0;0;79;Simulated Annealing;0,99;2500;N5;LTT;00:00:10.3335542;390945012;720
